"GEO_ID","NAME","K202402_001E","K202402_001EA","K202402_001M","K202402_001MA","K202402_002E","K202402_002EA","K202402_002M","K202402_002MA","K202402_003E","K202402_003EA","K202402_003M","K202402_003MA","K202402_004E","K202402_004EA","K202402_004M","K202402_004MA","K202402_005E","K202402_005M","K202402_005MA","K202402_005EA","K202402_006E","K202402_006EA","K202402_006M","K202402_006MA","K202402_007E","K202402_007EA","K202402_007M","K202402_007MA","K202402_008E","K202402_008EA","K202402_008M","K202402_008MA","K202402_009E","K202402_009EA","K202402_009M","K202402_009MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Employee of private company workers","Annotation of Estimate!!Total:!!Employee of private company workers","Margin of Error!!Total:!!Employee of private company workers","Annotation of Margin of Error!!Total:!!Employee of private company workers","Estimate!!Total:!!Self-employed in own incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own incorporated business workers","Margin of Error!!Total:!!Self-employed in own incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own incorporated business workers","Estimate!!Total:!!Private not-for-profit wage and salary workers","Annotation of Estimate!!Total:!!Private not-for-profit wage and salary workers","Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Annotation of Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Estimate!!Total:!!Local government workers","Margin of Error!!Total:!!Local government workers","Annotation of Margin of Error!!Total:!!Local government workers","Annotation of Estimate!!Total:!!Local government workers","Estimate!!Total:!!State government workers","Annotation of Estimate!!Total:!!State government workers","Margin of Error!!Total:!!State government workers","Annotation of Margin of Error!!Total:!!State government workers","Estimate!!Total:!!Federal government workers","Annotation of Estimate!!Total:!!Federal government workers","Margin of Error!!Total:!!Federal government workers","Annotation of Margin of Error!!Total:!!Federal government workers","Estimate!!Total:!!Self-employed in own not incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own not incorporated business workers","Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Estimate!!Total:!!Unpaid family workers","Annotation of Estimate!!Total:!!Unpaid family workers","Margin of Error!!Total:!!Unpaid family workers","Annotation of Margin of Error!!Total:!!Unpaid family workers",
"0500000US34025","Monmouth County, New Jersey","324664","null","6048","null","222823","null","5555","null","15154","null","1892","null","22775","null","2938","null","32389","2890","null","null","10419","null","2133","null","6298","null","1383","null","14286","null","1927","null","520","null","351","null",
"0500000US34027","Morris County, New Jersey","264427","null","4272","null","182862","null","4898","null","13704","null","2279","null","17564","null","2191","null","26591","2608","null","null","5818","null","1409","null","3356","null","875","null","14386","null","1828","null","146","null","232","null",
"0500000US34029","Ocean County, New Jersey","279108","null","5844","null","175212","null","5965","null","12513","null","2129","null","25733","null","3303","null","30665","2904","null","null","9344","null","1830","null","8634","null","2077","null","16344","null","2648","null","663","null","788","null",
"0500000US34031","Passaic County, New Jersey","240603","null","5118","null","175732","null","5954","null","7055","null","1470","null","11753","null","1817","null","19215","2715","null","null","8112","null","1547","null","3552","null","1330","null","14900","null","2438","null","284","null","215","null",
"0500000US34033","Salem County, New Jersey","28691","null","2244","null","19113","null","1989","null","665","null","316","null","3067","null","849","null","2800","679","null","null","1213","null","466","null","290","null","225","null","1543","null","666","null","0","null","222","null",
"0500000US34035","Somerset County, New Jersey","182054","null","4142","null","132723","null","5180","null","6222","null","1208","null","13072","null","2503","null","13589","1871","null","null","6568","null","1488","null","1896","null","647","null","7665","null","1498","null","319","null","260","null",
"0500000US34037","Sussex County, New Jersey","76753","null","1989","null","51561","null","2775","null","2022","null","592","null","5656","null","1168","null","10618","1922","null","null","2978","null","804","null","1235","null","590","null","2589","null","813","null","94","null","158","null",
"0500000US34039","Union County, New Jersey","281639","null","4768","null","201063","null","6240","null","10147","null","1818","null","19607","null","3146","null","22411","2578","null","null","10794","null","2128","null","5495","null","1608","null","11784","null","2066","null","338","null","360","null",
"0500000US34041","Warren County, New Jersey","54761","null","2207","null","34744","null","2541","null","1565","null","630","null","4725","null","1192","null","6208","1376","null","null","3217","null","1086","null","1520","null","563","null","2782","null","913","null","0","null","222","null",
"0500000US35001","Bernalillo County, New Mexico","319030","null","6743","null","190712","null","5845","null","9678","null","1905","null","28856","null","2532","null","24102","2715","null","null","23074","null","2875","null","25918","null","3350","null","16331","null","2501","null","359","null","397","null",
"0500000US35005","Chaves County, New Mexico","23197","null","2568","null","14020","null","2127","null","902","null","537","null","1284","null","732","null","3215","990","null","null","1249","null","667","null","1376","null","931","null","929","null","492","null","222","null","360","null",
"0500000US35006","Cibola County, New Mexico","8457","null","1930","null","4038","null","1625","null","0","null","224","null","194","null","278","null","1452","946","null","null","788","null","709","null","728","null","464","null","1257","null","865","null","0","null","224","null",
"0500000US35009","Curry County, New Mexico","17055","null","1755","null","11561","null","1761","null","377","null","282","null","1091","null","703","null","1553","709","null","null","924","null","648","null","664","null","445","null","885","null","527","null","0","null","224","null",
"0500000US35013","Doña Ana County, New Mexico","92654","null","4630","null","54173","null","4078","null","3029","null","1099","null","6504","null","1921","null","6372","1742","null","null","10076","null","1990","null","5180","null","1695","null","5872","null","1659","null","1448","null","1568","null",
"0500000US35015","Eddy County, New Mexico","27952","null","2091","null","17432","null","2645","null","1312","null","908","null","1321","null","704","null","2926","1238","null","null","1427","null","727","null","1264","null","717","null","1992","null","1279","null","278","null","430","null",
"0500000US35017","Grant County, New Mexico","9609","null","1367","null","4588","null","1279","null","382","null","325","null","457","null","351","null","445","310","null","null","2472","null","1360","null","312","null","317","null","867","null","457","null","86","null","152","null",
"0500000US35025","Lea County, New Mexico","25581","null","3283","null","16531","null","2559","null","911","null","610","null","756","null","574","null","2068","858","null","null","1578","null","759","null","408","null","336","null","3235","null","1197","null","94","null","112","null",
"0500000US35027","Lincoln County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35028","Los Alamos County, New Mexico","10145","null","1310","null","4024","null","1087","null","212","null","218","null","1220","null","512","null","1138","572","null","null","140","null","132","null","2991","null","895","null","420","null","319","null","0","null","224","null",
"0500000US35029","Luna County, New Mexico","7144","null","1639","null","3581","null","1158","null","590","null","583","null","279","null","210","null","623","404","null","null","867","null","712","null","471","null","298","null","733","null","581","null","0","null","224","null",
"0500000US35031","McKinley County, New Mexico","23524","null","1667","null","13705","null","1535","null","171","null","151","null","1174","null","537","null","2837","895","null","null","2002","null","699","null","2343","null","639","null","1239","null","536","null","53","null","84","null",
"0500000US35035","Otero County, New Mexico","22054","null","2709","null","14582","null","2559","null","189","null","158","null","1267","null","533","null","2096","672","null","null","946","null","517","null","2425","null","800","null","549","null","331","null","0","null","224","null",
"0500000US35039","Rio Arriba County, New Mexico","16311","null","1471","null","9481","null","1592","null","1040","null","572","null","916","null","551","null","780","458","null","null","1322","null","530","null","2258","null","652","null","514","null","266","null","0","null","224","null",
"0500000US35043","Sandoval County, New Mexico","65797","null","2738","null","40477","null","3252","null","2100","null","783","null","4754","null","1431","null","5669","1098","null","null","5100","null","1624","null","4540","null","1045","null","2990","null","999","null","167","null","264","null",
"0500000US35045","San Juan County, New Mexico","43474","null","3160","null","29729","null","3055","null","533","null","317","null","2253","null","903","null","4287","1097","null","null","1886","null","707","null","2166","null","949","null","2573","null","798","null","47","null","74","null",
"0500000US35047","San Miguel County, New Mexico","8871","null","1533","null","4805","null","1180","null","0","null","224","null","593","null","483","null","710","404","null","null","1836","null","795","null","275","null","384","null","652","null","495","null","0","null","224","null",
"0500000US35049","Santa Fe County, New Mexico","70676","null","3309","null","30899","null","3293","null","4579","null","1131","null","6764","null","1414","null","5520","1407","null","null","7620","null","1745","null","6624","null","1488","null","8510","null","1532","null","160","null","252","null",
"0500000US35055","Taos County, New Mexico","14750","null","1569","null","6437","null","1662","null","797","null","772","null","790","null","519","null","1670","835","null","null","2184","null","1275","null","870","null","474","null","2002","null","1073","null","0","null","224","null",
"0500000US35061","Valencia County, New Mexico","26713","null","2392","null","17675","null","2271","null","413","null","258","null","1968","null","1185","null","1808","705","null","null","2374","null","883","null","1347","null","582","null","1128","null","518","null","0","null","224","null",
